edge_id,from_node,to_node,key,length,travel_time,safety_score,speed_score,greenery_score,weight
0,104804,283348151,0,57.64124565669188,6.447005740368437,0.16000000000000003,0.45,0.09,40.34887195968431
1,104804,21591965,0,41.06142069481122,4.592600522615495,0.16000000000000003,0.45,0.08000000000000002,28.332380279419745
2,104804,282237615,0,12.31565596019496,1.3774703125722925,0.16000000000000003,0.45,0.09,8.620959172136471
3,283348151,104804,0,57.64124565669188,6.447005740368437,0.16000000000000003,0.45,0.09,40.34887195968431
4,283348151,859323256,0,51.566663379537005,5.767581373927611,0.16000000000000003,0.45,0.09,36.0966643656759
5,283348151,283348057,0,124.16104153791507,13.887051509826833,0.16000000000000003,0.45,0.08000000000000002,85.6711186611614
6,21591965,104808,0,91.4131992531357,10.224300561450303,0.16000000000000003,0.45,0.08000000000000002,63.07510748466364
7,21591965,104804,0,41.06142069481122,4.592600522615495,0.16000000000000003,0.45,0.08000000000000002,28.332380279419745
8,21591965,21591966,0,99.5467313971337,11.134012484300438,0.04000000000000001,0.45,0.08000000000000002,56.74163689636622
9,282237615,19875363,0,95.82893611306103,10.718187890906202,0.04000000000000001,0.45,0.09,55.58078294557541
10,282237615,104804,0,12.31565596019496,1.3774703125722925,0.16000000000000003,0.45,0.09,8.620959172136471
11,282237615,282238484,0,11.540698161040826,1.2907935358515594,0.16000000000000003,0.45,0.08000000000000002,7.96308173111817
12,859323256,283348151,0,51.566663379537005,5.767581373927611,0.16000000000000003,0.45,0.09,36.0966643656759
13,859323256,283348229,0,7.509207998278176,0.839883082313291,0.16000000000000003,0.45,0.09,5.2564455987947225
14,859323256,859323097,0,36.82442308200678,3.759724756510606,0.16000000000000003,0.45,0.004999999999999999,22.64702019543417
15,283348057,283348151,0,124.16104153791507,13.887051509826833,0.16000000000000003,0.45,0.08000000000000002,85.6711186611614
16,283348057,835468051,0,55.26810148742725,6.181576464722747,0.16000000000000003,0.45,0.08000000000000002,38.13499002632481
17,283348057,104808,0,57.58776569352625,6.441024161976168,0.16000000000000003,0.45,0.09,40.31143598546837
18,283348057,283348164,0,57.554629227666226,6.437317944610786,0.16000000000000003,0.45,0.09,40.28824045936636
19,104808,21591965,0,91.4131992531357,10.224300561450303,0.16000000000000003,0.45,0.08000000000000002,63.07510748466364
20,104808,283348057,0,57.58776569352625,6.441024161976168,0.16000000000000003,0.45,0.09,40.31143598546837
21,104808,104833,0,61.59965379604079,6.889742182066775,0.16000000000000003,0.45,0.09,43.119757657228554
22,104808,19875367,0,89.19212914497304,9.975880327398281,0.04000000000000001,0.45,0.09,51.73143490408437
23,21591966,19875363,0,47.71557510560345,5.336848347153878,0.04000000000000001,0.45,0.09,27.675033561250004
24,21591966,19875367,0,90.30885378591174,10.100782731718663,0.04000000000000001,0.45,0.09,52.379135195828816
25,21591966,21591967,0,107.93223316873032,12.071906477420223,0.04000000000000001,0.45,0.08000000000000002,61.52137290617629
26,21591966,21591965,0,99.5467313971337,11.134012484300438,0.04000000000000001,0.45,0.08000000000000002,56.74163689636622
27,19875363,21591966,0,47.71557510560345,5.336848347153878,0.04000000000000001,0.45,0.09,27.675033561250004
28,19875363,364165242,0,61.60069569471027,6.8898587154037365,0.04000000000000001,0.45,0.09,35.72840350293196
29,19875363,282237615,0,95.82893611306103,10.718187890906202,0.04000000000000001,0.45,0.09,55.58078294557541
30,19875363,5906108608,0,47.839200580996604,5.35067549714752,0.04000000000000001,0.45,0.09,27.746736336978035
